group_level,group_key,group_node_count,business,business_name,business_node_count,business_node_frequency
hardware_config,52883.0|droid.B|unionman|M301H_UM9_GD50|smallBox|aggregation|True|q2|q3|q2|q3,1,10000217,,1,1.0
hardware_config,52883.0|droid.B|unionman|M301H_UM9_GD50|smallBox|aggregation|True|q2|q3|q2|q3,1,10000218,\\N,1,1.0
hardware_config,52883.0|droid.B|unionman|M301H_UM9_GD50|smallBox|aggregation|True|q2|q3|q2|q3,1,10000234,\\N,1,1.0
hardware_config,52883.0|droid.B|unionman|M301H_UM9_GD50|smallBox|aggregation|True|q2|q3|q2|q3,1,10000238,\\N,1,1.0
hardware_config,52883.0|droid.B|unionman|M301H_UM9_GD50|smallBox|aggregation|True|q2|q3|q2|q3,1,10000240,\\N,1,1.0
hardware_config,52883.0|droid.B|unionman|M301H_UM9_GD50|smallBox|aggregation|True|q2|q3|q2|q3,1,10000243,\\N,1,1.0
hardware_config,52883.0|droid.B|unionman|M301H_UM9_GD50|smallBox|aggregation|True|q2|q3|q2|q3,1,10000246,\\N,1,1.0
hardware_config,52883.0|droid.B|unionman|M301H_UM9_GD50|smallBox|aggregation|True|q2|q3|q2|q3,1,10000252,\\N,1,1.0
hardware_config,52883.0|droid.B|unionman|M301H_UM9_GD50|smallBox|aggregation|True|q2|q3|q2|q3,1,10000253,\\N,1,1.0
hardware_config,52883.0|droid.B|unionman|M301H_UM9_GD50|smallBox|aggregation|True|q2|q3|q2|q3,1,10000274,,1,1.0
hardware_config,52883.0|droid.B|unionman|M301H_UM9_GD50|smallBox|aggregation|True|q2|q3|q2|q3,1,10000287,,1,1.0
hardware_config,52883.0|droid.B|unionman|M301H_UM9_GD50|smallBox|aggregation|True|q2|q3|q2|q3,1,10000293,,1,1.0
hardware_config,52883.0|droid.B|unionman|M301H_UM9_GD50|smallBox|aggregation|True|q3|q3|q2|q3,1,10000202,\\N,1,1.0
hardware_config,52883.0|droid.B|unionman|M301H_UM9_GD50|smallBox|aggregation|True|q3|q3|q2|q3,1,10000208,\\N,1,1.0
hardware_config,52883.0|droid.B|unionman|M301H_UM9_GD50|smallBox|aggregation|True|q3|q3|q2|q3,1,10000209,\\N,1,1.0
hardware_config,52883.0|droid.B|unionman|M301H_UM9_GD50|smallBox|aggregation|True|q3|q3|q2|q3,1,10000251,\\N,1,1.0
hardware_config,52883.0|droid.B|unionman|M301H_UM9_GD50|smallBox|aggregation|True|q3|q3|q2|q3,1,10000256,\\N,1,1.0
hardware_config,52883.0|droid.B|unionman|M301H_UM9_GD50|smallBox|aggregation|True|q3|q3|q2|q3,1,10000272,,1,1.0
hardware_config,52883.0|droid.B|unionman|M301H_UM9_GD50|smallBox|aggregation|True|q3|q3|q2|q3,1,10000288,,1,1.0
hardware_config,52883.0|droid.B|unionman|M301H_UM9_GD50|smallBox|aggregation|True|q3|q3|q2|q3,1,10000298,,1,1.0
hardware_config,52883.0|droid.B|unionman|M301H_UM9_GD50|smallBox|aggregation|True|q3|q3|q2|q3,1,10000302,,1,1.0
hardware_config,52883.0|droid.B|unionman|M301H_UM9_GD50|smallBox|aggregation|True|q3|q3|q2|q3,1,10000303,,1,1.0
hardware_config,52895.0|jarvis.A|Huawei|RH1288 V3|idc|dedicated|False|q3|q3|q3|q3,1,10000069,腾讯汇聚P2P,1,1.0
hardware_config,52928.0|ant.B|__MISSING__|Amlogic Meson GXL (S905L3b) MBH-M302A Box|smallBox|aggregation|False|q1|q3|q3|q3,1,10000006,字节小节点,1,1.0
hardware_config,52928.0|ant.B|__MISSING__|Amlogic Meson GXL (S905L3b) MBH-M302A Box|smallBox|aggregation|False|q1|q3|q3|q3,1,10000019,B站盒子,1,1.0
hardware_config,52928.0|ant.B|__MISSING__|Amlogic Meson GXL (S905L3b) MBH-M302A Box|smallBox|aggregation|False|q1|q3|q3|q3,1,10000054,字节小节点直播,1,1.0
hardware_config,52928.0|ant.B|__MISSING__|Amlogic Meson GXL (S905L3b) MBH-M302A Box|smallBox|aggregation|False|q1|q3|q3|q3,1,1380389889,爱奇艺盒子,1,1.0
hardware_config,52928.0|ant.B|__MISSING__|Phicomm N1|smallBox|aggregation|False|__MISSING__|q3|q3|q3,1,10000019,B站盒子,1,1.0
hardware_config,52928.0|ant.B|__MISSING__|Phicomm N1|smallBox|aggregation|False|__MISSING__|q3|q3|q3,1,10000054,字节小节点直播,1,1.0
hardware_config,52928.0|ant.B|__MISSING__|Phicomm N1|smallBox|aggregation|False|__MISSING__|q3|q3|q3,1,1380389889,爱奇艺盒子,1,1.0
hardware_config,52928.0|ant.B|__MISSING__|Phicomm N1|smallBox|aggregation|False|__MISSING__|q3|q3|q3,1,1382490022,快手盒子,1,1.0
hardware_config,52928.0|ant.B|__MISSING__|Phicomm N1|smallBox|aggregation|False|q3|q3|q3|q3,2,10000006,字节小节点,1,0.5
hardware_config,52928.0|ant.B|__MISSING__|Phicomm N1|smallBox|aggregation|False|q3|q3|q3|q3,2,10000019,B站盒子,2,1.0
hardware_config,52928.0|ant.B|__MISSING__|Phicomm N1|smallBox|aggregation|False|q3|q3|q3|q3,2,10000054,字节小节点直播,2,1.0
hardware_config,52928.0|ant.B|__MISSING__|Phicomm N1|smallBox|aggregation|False|q3|q3|q3|q3,2,10000139,百度小度盒子,1,0.5
hardware_config,52928.0|ant.B|__MISSING__|Phicomm N1|smallBox|aggregation|False|q3|q3|q3|q3,2,1380389889,爱奇艺盒子,1,0.5
hardware_config,52928.0|ant.B|__MISSING__|Phicomm N1|smallBox|aggregation|False|q3|q3|q3|q3,2,1382490022,快手盒子,1,0.5
hardware_config,52988.0|ant.B|__MISSING__|Amlogic Meson GXL (S905L3b) MBH-M302A Box|smallBox|aggregation|False|q3|q3|q3|q3,1,10000019,B站盒子,1,1.0
hardware_config,52988.0|ant.B|__MISSING__|Amlogic Meson GXL (S905L3b) MBH-M302A Box|smallBox|aggregation|False|q3|q3|q3|q3,1,10000041,B站Web盒子,1,1.0
hardware_config,52988.0|ant.B|__MISSING__|Amlogic Meson GXL (S905L3b) MBH-M302A Box|smallBox|aggregation|False|q3|q3|q3|q3,1,10000054,字节小节点直播,1,1.0
hardware_config,52988.0|ant.B|__MISSING__|Phicomm N1|smallBox|aggregation|False|q3|q3|q3|q3,1,10000006,字节小节点,1,1.0
hardware_config,52988.0|ant.B|__MISSING__|Phicomm N1|smallBox|aggregation|False|q3|q3|q3|q3,1,10000019,B站盒子,1,1.0
hardware_config,52988.0|ant.B|__MISSING__|Phicomm N1|smallBox|aggregation|False|q3|q3|q3|q3,1,10000041,B站Web盒子,1,1.0
hardware_config,52988.0|ant.B|__MISSING__|Phicomm N1|smallBox|aggregation|False|q3|q3|q3|q3,1,10000054,字节小节点直播,1,1.0
hardware_config,52988.0|ant.B|__MISSING__|Phicomm N1|smallBox|aggregation|False|q3|q3|q3|q3,1,10000139,百度小度盒子,1,1.0
hardware_config,52988.0|ant.B|__MISSING__|Phicomm N1|smallBox|aggregation|False|q3|q3|q3|q3,1,1380389889,爱奇艺盒子,1,1.0
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q2|q3|q3|q3,2,10000050,字节直播mini盒子,1,0.5
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q2|q3|q3|q3,2,10000084,B站mini-qn盒子,1,0.5
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q2|q3|q3|q3,2,10000182,\\N,1,0.5
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q2|q3|q3|q3,2,10000193,\\N,1,0.5
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q2|q3|q3|q3,2,10000196,,1,0.5
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q2|q3|q3|q3,2,10000202,\\N,1,0.5
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q2|q3|q3|q3,2,10000208,\\N,1,0.5
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q2|q3|q3|q3,2,10000209,\\N,1,0.5
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q2|q3|q3|q3,2,10000216,\\N,1,0.5
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q2|q3|q3|q3,2,10000217,,1,0.5
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q2|q3|q3|q3,2,10000227,\\N,1,0.5
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q2|q3|q3|q3,2,10000238,\\N,1,0.5
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q2|q3|q3|q3,2,10000246,\\N,1,0.5
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q2|q3|q3|q3,2,10000251,\\N,1,0.5
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q2|q3|q3|q3,2,10000255,,1,0.5
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q2|q3|q3|q3,2,10000256,\\N,1,0.5
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q2|q3|q3|q3,2,10000258,,1,0.5
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q2|q3|q3|q3,2,10000272,,1,0.5
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q2|q3|q3|q3,2,10000273,,1,0.5
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q2|q3|q3|q3,2,10000274,,1,0.5
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q2|q3|q3|q3,2,10000288,,1,0.5
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q2|q3|q3|q3,2,10000293,,1,0.5
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q2|q3|q3|q3,2,10000297,,1,0.5
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q2|q3|q3|q3,2,10000298,,1,0.5
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q2|q3|q3|q3,2,10000302,,1,0.5
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q2|q3|q3|q3,2,10000303,,1,0.5
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q2|q3|q3|q3,2,10000313,,1,0.5
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q2|q3|q3|q3,2,10000320,,1,0.5
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q3|q3|q3|q2,1,10000202,\\N,1,1.0
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q3|q3|q3|q2,1,10000204,\\N,1,1.0
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q3|q3|q3|q2,1,10000207,,1,1.0
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q3|q3|q3|q2,1,10000208,\\N,1,1.0
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q3|q3|q3|q2,1,10000209,\\N,1,1.0
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q3|q3|q3|q2,1,10000225,\\N,1,1.0
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q3|q3|q3|q2,1,10000251,\\N,1,1.0
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q3|q3|q3|q2,1,10000256,\\N,1,1.0
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q3|q3|q3|q2,1,10000272,,1,1.0
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q3|q3|q3|q2,1,10000288,,1,1.0
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q3|q3|q3|q2,1,10000297,,1,1.0
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q3|q3|q3|q2,1,10000302,,1,1.0
hardware_config,53034.0|droid.B|YCMH|905l3AB|smallBox|aggregation|True|q3|q3|q3|q2,1,10000303,,1,1.0
hardware_config,53053.0|droid.A|Huawei|SIP-BX00|smallBox|aggregation|True|q3|q3|q3|q3,1,10000038,字节mini盒子,1,1.0
hardware_config,53053.0|droid.A|Huawei|SIP-BX00|smallBox|aggregation|True|q3|q3|q3|q3,1,10000050,字节直播mini盒子,1,1.0
hardware_config,53053.0|droid.A|Huawei|SIP-BX00|smallBox|aggregation|True|q3|q3|q3|q3,1,10000084,B站mini-qn盒子,1,1.0
hardware_config,53053.0|droid.A|Huawei|SIP-BX00|smallBox|aggregation|True|q3|q3|q3|q3,1,10000270,,1,1.0
hardware_config,53158.0|ant.B|__MISSING__|OEC BOX WXY4|smallBox|aggregation|False|q3|q3|q3|q3,1,10000006,字节小节点,1,1.0
hardware_config,53158.0|ant.B|__MISSING__|OEC BOX WXY4|smallBox|aggregation|False|q3|q3|q3|q3,1,10000019,B站盒子,1,1.0
hardware_config,53158.0|ant.B|__MISSING__|OEC BOX WXY4|smallBox|aggregation|False|q3|q3|q3|q3,1,10000139,百度小度盒子,1,1.0
hardware_config,53158.0|ant.B|__MISSING__|OEC BOX WXY4|smallBox|aggregation|False|q3|q3|q3|q3,1,10000182,\\N,1,1.0
hardware_config,53158.0|ant.B|__MISSING__|OEC BOX WXY4|smallBox|aggregation|False|q3|q3|q3|q3,1,10000273,,1,1.0
hardware_config,53158.0|ant.B|__MISSING__|OEC BOX WXY4|smallBox|aggregation|False|q3|q3|q3|q3,1,1380389889,爱奇艺盒子,1,1.0
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|False|q3|q3|q3|q3,1,10000097,专项upB-out-mini,1,1.0
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|False|q3|q3|q3|q3,1,10000168,,1,1.0
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|False|q3|q3|q3|q3,1,10000181,\\N,1,1.0
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|False|q3|q3|q3|q3,1,10000182,\\N,1,1.0
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|False|q3|q3|q3|q3,1,10000190,\\N,1,1.0
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|False|q3|q3|q3|q3,1,10000193,\\N,1,1.0
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|False|q3|q3|q3|q3,1,10000196,,1,1.0
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|False|q3|q3|q3|q3,1,10000211,,1,1.0
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|False|q3|q3|q3|q3,1,10000216,\\N,1,1.0
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|False|q3|q3|q3|q3,1,10000217,,1,1.0
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|False|q3|q3|q3|q3,1,10000218,\\N,1,1.0
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|False|q3|q3|q3|q3,1,10000234,\\N,1,1.0
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|False|q3|q3|q3|q3,1,10000238,\\N,1,1.0
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|False|q3|q3|q3|q3,1,10000240,\\N,1,1.0
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|False|q3|q3|q3|q3,1,10000241,,1,1.0
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|False|q3|q3|q3|q3,1,10000246,\\N,1,1.0
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|False|q3|q3|q3|q3,1,10000255,,1,1.0
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|False|q3|q3|q3|q3,1,10000274,,1,1.0
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|False|q3|q3|q3|q3,1,10000287,,1,1.0
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|False|q3|q3|q3|q3,1,10000293,,1,1.0
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000038,字节mini盒子,4,0.5
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000050,字节直播mini盒子,4,0.5
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000084,B站mini-qn盒子,2,0.25
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000097,专项upB-out-mini,1,0.125
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000099,快手miniV2,1,0.125
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000129,爱奇艺mini盒子,3,0.375
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000149,百度小度mini盒子,5,0.625
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000168,,4,0.5
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000181,\\N,4,0.5
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000182,\\N,4,0.5
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000190,\\N,4,0.5
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000193,\\N,4,0.5
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000196,,1,0.125
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000202,\\N,1,0.125
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000207,,1,0.125
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000208,\\N,1,0.125
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000209,\\N,1,0.125
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000211,,3,0.375
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000216,\\N,4,0.5
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000217,,4,0.5
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000218,\\N,3,0.375
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000227,\\N,1,0.125
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000234,\\N,4,0.5
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000238,\\N,4,0.5
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000240,\\N,3,0.375
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000241,,3,0.375
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000243,\\N,3,0.375
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000246,\\N,4,0.5
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000251,\\N,1,0.125
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000252,\\N,3,0.375
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000253,\\N,3,0.375
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000255,,3,0.375
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000256,\\N,1,0.125
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000258,,3,0.375
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000271,,1,0.125
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000272,,1,0.125
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000274,,4,0.5
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000287,,3,0.375
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000288,,1,0.125
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000293,,3,0.375
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000297,,1,0.125
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000298,,1,0.125
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000302,,1,0.125
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000303,,1,0.125
hardware_config,53259.0|droid.A|RockChip|netbox.j6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,8,10000320,,1,0.125
hardware_config,53259.0|droid.A|RockChip|painetbox.p6x.F1010|smallBox|aggregation|True|q2|q3|q3|q3,2,10000050,字节直播mini盒子,1,0.5
hardware_config,53259.0|droid.A|RockChip|painetbox.p6x.F1010|smallBox|aggregation|True|q2|q3|q3|q3,2,10000084,B站mini-qn盒子,1,0.5
hardware_config,53259.0|droid.A|RockChip|painetbox.p6x.F1010|smallBox|aggregation|True|q2|q3|q3|q3,2,10000204,\\N,1,0.5
hardware_config,53259.0|droid.A|RockChip|painetbox.p6x.F1010|smallBox|aggregation|True|q2|q3|q3|q3,2,10000207,,1,0.5
hardware_config,53259.0|droid.A|RockChip|painetbox.p6x.F1010|smallBox|aggregation|True|q2|q3|q3|q3,2,10000208,\\N,2,1.0
hardware_config,53259.0|droid.A|RockChip|painetbox.p6x.F1010|smallBox|aggregation|True|q2|q3|q3|q3,2,10000209,\\N,2,1.0
hardware_config,53259.0|droid.A|RockChip|painetbox.p6x.F1010|smallBox|aggregation|True|q2|q3|q3|q3,2,10000225,\\N,1,0.5
hardware_config,53259.0|droid.A|RockChip|painetbox.p6x.F1010|smallBox|aggregation|True|q2|q3|q3|q3,2,10000251,\\N,2,1.0
hardware_config,53259.0|droid.A|RockChip|painetbox.p6x.F1010|smallBox|aggregation|True|q2|q3|q3|q3,2,10000256,\\N,2,1.0
hardware_config,53259.0|droid.A|RockChip|painetbox.p6x.F1010|smallBox|aggregation|True|q2|q3|q3|q3,2,10000262,,1,0.5
hardware_config,53259.0|droid.A|RockChip|painetbox.p6x.F1010|smallBox|aggregation|True|q2|q3|q3|q3,2,10000272,,2,1.0
hardware_config,53259.0|droid.A|RockChip|painetbox.p6x.F1010|smallBox|aggregation|True|q2|q3|q3|q3,2,10000288,,2,1.0
hardware_config,53259.0|droid.A|RockChip|painetbox.p6x.F1010|smallBox|aggregation|True|q2|q3|q3|q3,2,10000297,,1,0.5
hardware_config,53259.0|droid.A|RockChip|painetbox.p6x.F1010|smallBox|aggregation|True|q2|q3|q3|q3,2,10000298,,1,0.5
hardware_config,53259.0|droid.A|RockChip|painetbox.p6x.F1010|smallBox|aggregation|True|q2|q3|q3|q3,2,10000302,,1,0.5
hardware_config,53259.0|droid.A|RockChip|painetbox.p6x.F1010|smallBox|aggregation|True|q2|q3|q3|q3,2,10000303,,2,1.0
hardware_config,53259.0|droid.A|RockChip|painetbox.p6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,2,10000168,,1,0.5
hardware_config,53259.0|droid.A|RockChip|painetbox.p6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,2,10000181,\\N,1,0.5
hardware_config,53259.0|droid.A|RockChip|painetbox.p6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,2,10000182,\\N,1,0.5
hardware_config,53259.0|droid.A|RockChip|painetbox.p6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,2,10000190,\\N,1,0.5
hardware_config,53259.0|droid.A|RockChip|painetbox.p6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,2,10000193,\\N,1,0.5
hardware_config,53259.0|droid.A|RockChip|painetbox.p6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,2,10000196,,1,0.5
hardware_config,53259.0|droid.A|RockChip|painetbox.p6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,2,10000202,\\N,1,0.5
hardware_config,53259.0|droid.A|RockChip|painetbox.p6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,2,10000204,\\N,1,0.5
hardware_config,53259.0|droid.A|RockChip|painetbox.p6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,2,10000207,,1,0.5
hardware_config,53259.0|droid.A|RockChip|painetbox.p6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,2,10000208,\\N,1,0.5
hardware_config,53259.0|droid.A|RockChip|painetbox.p6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,2,10000209,\\N,1,0.5
hardware_config,53259.0|droid.A|RockChip|painetbox.p6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,2,10000211,,1,0.5
hardware_config,53259.0|droid.A|RockChip|painetbox.p6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,2,10000216,\\N,1,0.5
hardware_config,53259.0|droid.A|RockChip|painetbox.p6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,2,10000217,,1,0.5
hardware_config,53259.0|droid.A|RockChip|painetbox.p6x.F1010|smallBox|aggregation|True|q3|q3|q3|q3,2,10000218,\\N,1,0.5
